Date,EURUSD_Close,NZDUSD_Close,Spread
2020-01-01,1.1220825910568235,0.6785798072814941,0.35892591037219945
2020-01-02,1.1220825910568235,0.6737182140350342,0.3643934431885246
2020-01-03,1.1171437501907349,0.6700212359428406,0.36361236460644075
2020-01-06,1.1161960363388062,0.665530800819397,0.3677147650179553
2020-01-07,1.1197994947433472,0.6669512391090393,0.36972074445449765
2020-01-08,1.1154738664627075,0.6631211638450623,0.3697025646034522
2020-01-09,1.1113210916519165,0.6654289960861206,0.36295431380919674
2020-01-10,1.1111111640930176,0.6607987880706787,0.36795169442838827
2020-01-13,1.111666917800903,0.6637682318687439,0.36516789861226195
2020-01-14,1.1135733127593994,0.6626817584037781,0.3682961829849113
2020-01-15,1.113089919090271,0.660969078540802,0.3697389342810161
2020-01-16,1.1154004335403442,0.6619185209274292,0.3709816696835777
2020-01-17,1.1139578819274902,0.6638211011886597,0.3673994038892576
2020-01-20,1.1094592809677124,0.6619710922241211,0.3649813934296159
2020-01-21,1.109693169593811,0.6608904600143433,0.3664306021719419
2020-01-22,1.108561396598816,0.6595305800437927,0.36682820195420707
2020-01-23,1.1096439361572266,0.659639298915863,0.36778847213081967
2020-01-24,1.1055220365524292,0.6614719033241272,0.3616055558523583
2020-01-27,1.102535843849182,0.6572720408439636,0.3633426883575841
2020-01-28,1.101976990699768,0.6545788049697876,0.3658127507874167
2020-01-29,1.1022562980651855,0.6540094017982483,0.3667324306332711
2020-01-30,1.1016855239868164,0.6527202129364014,0.3676115274205326
2020-01-31,1.1029127836227417,0.6485421061515808,0.37353764498184094
2020-02-03,1.1089794635772705,0.6459489464759827,0.3825206910134018
2020-02-04,1.1062926054000854,0.6461117267608643,0.3796507639317811
2020-02-05,1.1047282218933103,0.6493801474571228,0.3744105901010495
2020-02-06,1.100231051445007,0.6481889486312866,0.3712530871939931
2020-02-07,1.0982975959777832,0.6463000178337097,0.3714439952018582
2020-02-10,1.0949305295944214,0.6399590373039246,0.37520823688494653
2020-02-11,1.0913456678390503,0.6388592720031738,0.3728602130481916
2020-02-12,1.091941475868225,0.6406519412994385,0.3714399169507445
2020-02-13,1.0875948667526243,0.6447120904922485,0.3625271095076654
2020-02-14,1.0845986604690552,0.6443091630935669,0.3599840507136549
2020-02-17,1.0841753482818604,0.6446580290794373,0.359168390559539
2020-02-18,1.0840108394622805,0.6438984274864197,0.35985815860489034
2020-02-19,1.079540491104126,0.6394516229629517,0.36038885587669434
2020-02-20,1.081009864807129,0.6389816999435425,0.36238672289444285
2020-02-21,1.078799843788147,0.6332480907440186,0.366624937024958
2020-02-24,1.0839051008224487,0.6323310732841492,0.3727615067999194
2020-02-25,1.0849199295043943,0.6344292163848877,0.3714166838871975
2020-02-26,1.0881996154785156,0.6321592330932617,0.37724927947557174
2020-02-27,1.088589429855347,0.6286817193031311,0.3815500382286334
2020-02-28,1.0997228622436523,0.6311696767807007,0.3898854189362191
2020-03-02,1.1051311492919922,0.6229403614997864,0.40454870718957503
2020-03-03,1.114404797554016,0.6265585422515869,0.4097532116559366
2020-03-04,1.118067979812622,0.6269199252128601,0.41300996888063835
2020-03-05,1.113908290863037,0.6300284266471863,0.405354340896222
2020-03-06,1.1223849058151243,0.6313091516494751,0.4123906037613053
2020-03-09,1.1386020183563232,0.6329394578933716,0.42677421184475184
2020-03-10,1.139796018600464,0.6341515779495239,0.426605015735688
2020-03-11,1.1316505670547483,0.6268099546432495,0.42671623321126106
2020-03-12,1.1261515617370603,0.6264290809631348,0.42164557293178007
2020-03-13,1.1184931993484497,0.6114487648010254,0.4308346443088181
2020-03-16,1.115536093711853,0.6050997972488403,0.43501782924807997
2020-03-17,1.1163206100463867,0.6044706702232361,0.4365098857826567
2020-03-18,1.101552128791809,0.5949299931526184,0.4324712131173819
2020-03-19,1.0961546897888184,0.5730692148208618,0.4516592375334715
2020-03-20,1.0657345056533811,0.5684757828712463,0.4264050018126546
2020-03-23,1.0694386959075928,0.5626100301742554,0.43670604082351605
2020-03-24,1.0764610767364502,0.574418842792511,0.4304477814920389
2020-03-25,1.080263614654541,0.5829713940620422,0.4246317947086823
2020-03-26,1.0889569520950315,0.5812196135520935,0.43529525119031587
2020-03-27,1.1048258543014526,0.5979001522064209,0.4324045846991861
2020-03-30,1.113908290863037,0.6058292984962463,0.43256960152874513
2020-03-31,1.1030466556549072,0.6009796261787415,0.42716209240648007
2020-04-01,1.102657437324524,0.5951389074325562,0.4333415686987798
2020-04-02,1.0953621864318848,0.5936902165412903,0.42767557072533025
2020-04-03,1.0847399234771729,0.5914394855499268,0.41958456551517787
2020-04-06,1.0806955099105835,0.5854012370109558,0.4223309960949989
2020-04-07,1.0803803205490112,0.5950610041618347,0.4111520649068252
2020-04-08,1.0895144939422607,0.5962993502616882,0.4188935471398574
2020-04-09,1.0863661766052246,0.6016702651977539,0.4097048944275792
2020-04-10,1.0927408933639526,0.6077216863632202,0.40927395260273813
2020-04-13,1.0932666063308716,0.6075407862663269,0.4100031127043924
2020-04-14,1.0922993421554563,0.6102696061134338,0.4059669138593066
2020-04-15,1.098538875579834,0.6101199388504028,0.41237476878461354
2020-04-16,1.0905101299285889,0.5995994806289673,0.4161777308992045
2020-04-17,1.0858471393585205,0.5998692512512207,0.41121134601881926
2020-04-20,1.0866966247558594,0.601550817489624,0.4101696780174263
2020-04-21,1.0864840745925903,0.6045108437538147,0.40662816964720905
2020-04-22,1.0856467485427856,0.5964096188545227,0.41490178948362433
2020-04-23,1.080964207649231,0.5924205780029297,0.4147054757703522
2020-04-24,1.077702283859253,0.6005717515945435,0.40227643189352547
2020-04-27,1.08236825466156,0.6021702289581299,0.40514469420840904
2020-04-28,1.0824854373931885,0.6024604439735413,0.40493549008698115
2020-04-29,1.0836584568023682,0.607810378074646,0.40009176996652895
2020-04-30,1.087725043296814,0.6142000555992126,0.3969722819005943
2020-05-01,1.094546914100647,0.6120288372039795,0.40623598755681656
2020-05-04,1.0959625244140625,0.6016412973403931,0.41933382059143565
2020-05-05,1.0904293060302734,0.605029821395874,0.40998973907430236
2020-05-06,1.0838581323623655,0.6053100228309631,0.4031034402069248
2020-05-07,1.0798553228378296,0.6006998419761658,0.404285415553306
2020-05-08,1.0837171077728271,0.6095698475837708,0.39817165455469794
2020-05-11,1.0839520692825315,0.6143185496330261,0.3930660449855363
2020-05-12,1.080940842628479,0.6077697277069092,0.39741987274350943
2020-05-13,1.0846810340881348,0.6069986820220947,0.4020272115293383
2020-05-14,1.08236825466156,0.5999088287353516,0.4076879509767306
2020-05-15,1.0806955099105835,0.6013012528419495,0.4044492330743371
2020-05-18,1.0821340084075928,0.5936691164970398,0.414471122613953
2020-05-19,1.0915124416351318,0.6040598750114441,0.4121637133030642
2020-05-20,1.0927767753601074,0.6086501479148865,0.40826565139699134
2020-05-21,1.0982975959777832,0.614809513092041,0.40685941548677995
2020-05-22,1.0952903032302856,0.6123398542404175,0.40662959508874563
2020-05-25,1.0907801389694214,0.6105006337165833,0.40418788823695084
2020-05-26,1.0902997255325315,0.6106609106063843,0.4035272213090221
2020-05-27,1.0981770753860474,0.6198398470878601,0.4010815898090532
2020-05-28,1.1016855239868164,0.618739128112793,0.40582794886687534
2020-05-29,1.1079105138778689,0.6199781894683838,0.4106594431938828
2020-06-01,1.1118524074554443,0.6199012994766235,0.4146878101829272
2020-06-02,1.1125946044921875,0.6281801462173462,0.4061193010495917
2020-06-03,1.118943691253662,0.6385492086410522,0.4008069455220762
2020-06-04,1.1235954761505127,0.6428387761116028,0.40063451956373985
2020-06-05,1.1337867975234983,0.6463789939880371,0.4068443771582737
2020-06-08,1.1319515705108645,0.6537613868713379,0.3967066301061768
2020-06-09,1.1305567026138306,0.6567497253417969,0.39195096301735144
2020-06-10,1.1332215070724487,0.6497303247451782,0.40251005257291617
2020-06-11,1.1365444660186768,0.6510586142539978,0.4043391665776037
2020-06-12,1.1288082599639893,0.6413010954856873,0.4075766375392923
2020-06-15,1.1252011060714722,0.6417208313941956,0.40349743266726756
2020-06-16,1.1337740421295166,0.6499203443527222,0.4028488843464466
2020-06-17,1.1265701055526731,0.6460198760032654,0.4000315629425655
2020-06-18,1.1242902278900146,0.6446402072906494,0.39930331322973145
2020-06-19,1.1211000680923462,0.642937958240509,0.3980275675081435
2020-06-22,1.1177555322647097,0.6402007341384888,0.397761418095152
2020-06-23,1.1279679536819458,0.649599552154541,0.3974035710155629
2020-06-24,1.1312345266342163,0.6500301957130432,0.40018582582995454
2020-06-25,1.1250872611999512,0.6404016613960266,0.4048671765884848
2020-06-26,1.1222084760665894,0.6430785655975342,0.3989778430966072
2020-06-29,1.1225864887237549,0.6419391632080078,0.40063727105116964
2020-06-30,1.1247202157974243,0.6427395939826965,0.4018708032080812
2020-07-01,1.1235954761505127,0.6451113224029541,0.3980787275024379
2020-07-02,1.1251378059387207,0.6479201316833496,0.39646216345958674
2020-07-03,1.1237848997116089,0.65091872215271,0.3917369282524876
2020-07-06,1.1247202157974243,0.6538383364677429,0.3893887349476154
2020-07-07,1.1312856674194336,0.6558882594108582,0.39364876519966907
2020-07-08,1.1275228261947632,0.6549388766288757,0.390953635988858
2020-07-09,1.1339154243469238,0.6574016809463501,0.3945764706615702
2020-07-10,1.128795504570007,0.6569395661354065,0.38997626279094755
2020-07-13,1.1310042142868042,0.6574997901916504,0.39155492320976215
2020-07-14,1.134549617767334,0.6538383364677429,0.39921813691752506
2020-07-15,1.1410704851150513,0.654360294342041,0.40515199057203743
2020-07-16,1.1417193412780762,0.6573001742362976,0.40249454590259204
2020-07-17,1.139211654663086,0.6542105078697205,0.40346161568830596
2020-07-20,1.1442956924438477,0.6562497615814209,0.4062522311228741
2020-07-21,1.1458691358566284,0.6581414937973022,0.4056981604789077
2020-07-22,1.15340256690979,0.6646903157234192,0.4058665371200436
2020-07-23,1.1568717956542969,0.6657390594482422,0.40815630875230435
2020-07-24,1.1596084833145142,0.663561224937439,0.41334227200031637
2020-07-27,1.1652567386627195,0.6644695401191711,0.41796900152109806
2020-07-28,1.1769275665283203,0.6688382029533386,0.42472666487490773
2020-07-29,1.171879529953003,0.6660600900650024,0.42280299979971414
2020-07-30,1.1782865524291992,0.6656593084335327,0.42966075655398617
2020-07-31,1.1872254610061646,0.6696891784667969,0.4340675198988425
2020-08-03,1.1782310009002686,0.6637109518051147,0.4317964010514892
2020-08-04,1.1763322353363037,0.6615402102470398,0.43233893407069524
2020-08-05,1.181544303894043,0.664548933506012,0.43416727792755594
2020-08-06,1.187281847000122,0.664818525314331,0.43960162782427503
2020-08-07,1.1876484155654907,0.6684491634368896,0.4358850425606505
2020-08-10,1.178272724151611,0.6601095795631409,0.43588836460854485
2020-08-11,1.1737778186798096,0.6593479514122009,0.4322500151458528
2020-08-12,1.1736538410186768,0.6569395661354065,0.4348345992396172
2020-08-13,1.179380178451538,0.6576480865478516,0.4397641076475697
2020-08-14,1.1816558837890625,0.6547288298606873,0.4453229201738681
2020-08-17,1.1852554082870483,0.6543817520141602,0.44931278162920596
2020-08-18,1.1876484155654907,0.6554712057113647,0.4504805478108803
2020-08-19,1.1947859525680542,0.6610389947891235,0.45135633728464963
2020-08-20,1.1843500137329102,0.6561594009399414,0.4464081754288258
2020-08-21,1.1873664855957031,0.6542105078697205,0.45161644662092315
2020-08-24,1.1798018217086792,0.6538811326026917,0.44442221069651766
2020-08-25,1.1794538497924805,0.6529998183250427,0.44506539836325
2020-08-26,1.183501958847046,0.6552993655204773,0.44652734911202085
2020-08-27,1.1842728853225708,0.6633411049842834,0.43825422928632274
2020-08-28,1.1819632053375244,0.6645312905311584,0.43460602133211856
2020-08-31,1.1918240785598757,0.6745316982269287,0.433220055404965
2020-09-01,1.193901538848877,0.6732601523399353,0.4367275445985156
2020-09-02,1.1923214197158811,0.6768602132797241,0.4310986599001573
2020-09-03,1.184735894203186,0.6767502427101135,0.42363681147595866
2020-09-04,1.1839784383773804,0.6689102053642273,0.43169656007198753
2020-09-07,1.183445930480957,0.6712896227836609,0.42848806877568557
2020-09-08,1.182172775268555,0.6691021919250488,0.42967498156909867
2020-09-09,1.177024483680725,0.6612619757652283,0.4333440955040603
2020-09-10,1.1806375980377195,0.6682080030441284,0.4291454431900914
2020-09-11,1.1824384927749634,0.6646991968154907,0.434892474971024
2020-09-14,1.1842728853225708,0.6685296297073364,0.4324190168871235
2020-09-15,1.187000036239624,0.6699718832969666,0.4335241545194356
2020-09-16,1.1844412088394165,0.6710913777351379,0.42970630106170005
2020-09-17,1.1803449392318726,0.6721695065498352,0.42439752675132536
2020-09-18,1.1848200559616089,0.6762696504592896,0.424261465572889
2020-09-21,1.1845533847808838,0.6758995056152344,0.4244110733729567
2020-09-22,1.176800012588501,0.6666000485420227,0.4271162245790123
2020-09-23,1.1708368062973022,0.6632398962974548,0.4249319734026622
2020-09-24,1.1658544540405271,0.6545187830924988,0.4297577170160435
2020-09-25,1.1673243045806885,0.6549903750419617,0.43069719729919476
2020-09-28,1.1635348796844482,0.6551792025566101,0.4266954097924631
2020-09-29,1.167883276939392,0.6568015217781067,0.42921928509906293
2020-09-30,1.1742050647735596,0.6600921154022217,0.4318403460906177
2020-10-01,1.1726078987121582,0.6622779369354248,0.42778492193201323
2020-10-02,1.1744946241378784,0.6651412844657898,0.4264514177348183
2020-10-05,1.1720443964004517,0.6639797687530518,0.42530747477979225
2020-10-06,1.1792453527450562,0.6653802394866943,0.4309334084299191
2020-10-07,1.1737639904022217,0.6590003371238708,0.4326271271284876
2020-10-08,1.176747441291809,0.6574103236198425,0.4373987677268717
2020-10-09,1.1767003536224363,0.6589394807815552,0.4356319317077022
2020-10-12,1.181683897972107,0.6664400696754456,0.4321800282853957
2020-10-13,1.1816140413284302,0.6649290323257446,0.433809541761216
2020-10-14,1.1742188930511477,0.6655396819114685,0.4257276337161039
2020-10-15,1.1743981838226318,0.665619432926178,0.4258172334608086
2020-10-16,1.1707134246826172,0.6598917841911316,0.4285740061050609
2020-10-19,1.171550154685974,0.6617783308029175,0.42728905397942063
2020-10-20,1.176885962486267,0.6593087911605835,0.43540220006187247
2020-10-21,1.1829839944839478,0.6580809354782104,0.44288112529696544
2020-10-22,1.1853959560394287,0.6646196842193604,0.43793936112765963
2020-10-23,1.1815024614334106,0.667159914970398,0.4311890263278534
2020-10-26,1.184848070144653,0.6684402823448181,0.43309468515400584
2020-10-27,1.180944323539734,0.6678001284599304,0.4299108799748057
2020-10-28,1.1784114837646484,0.6700795888900757,0.4248144722347511
2020-10-29,1.1748672723770142,0.6649687886238098,0.4270180613637148
2020-10-30,1.1678695678710938,0.6629716753959656,0.4222663864118108
2020-11-02,1.1642121076583862,0.6598482728004456,0.4221216236470101
2020-11-03,1.1642799377441406,0.6632398962974548,0.4183751048495006
2020-11-04,1.176221489906311,0.6729022264480591,0.4194500327380206
2020-11-05,1.17326819896698,0.6700077652931213,0.419751962988106
2020-11-06,1.1817537546157837,0.6764892935752869,0.42094814521833257
2020-11-09,1.1893010139465332,0.6797495484352112,0.4248287978354909
2020-11-10,1.182732105255127,0.6825193166732788,0.415144902355283
2020-11-11,1.1818794012069702,0.6828222870826721,0.41395146625247736
2020-11-12,1.1780297756195068,0.6902502179145813,0.40174810691519247
2020-11-13,1.1803393363952637,0.6839009523391724,0.4111982934350693
2020-11-16,1.1845253705978394,0.6871482729911804,0.4117322672266033
2020-11-17,1.1859441995620728,0.690808117389679,0.40903509587221576
2020-11-18,1.186366319656372,0.6893000602722168,0.411153234403397
2020-11-19,1.1847639083862305,0.6922091841697693,0.4062791116653728
2020-11-20,1.1866477727890017,0.6906601786613464,0.40990504662415717
2020-11-23,1.1866477727890017,0.6946905255317688,0.4053723651228297
2020-11-24,1.1842728853225708,0.6931111812591553,0.40477366834143347
2020-11-25,1.1900511980056765,0.6979097723960876,0.4051553027786967
2020-11-26,1.1920002698898315,0.7004076242446899,0.40429519539585
2020-11-27,1.191599726676941,0.7003389596939087,0.40397187495041076
2020-11-30,1.1971460580825806,0.7035019993782043,0.4059609315293631
2020-12-01,1.193816065788269,0.7018824815750122,0.4044523106017375
2020-12-02,1.2074378728866575,0.7069985866546631,0.4123203511884731
2020-12-03,1.2114603519439695,0.7071500420570374,0.41617249773528675
2020-12-04,1.2145650386810305,0.7073386311531067,0.41906508999646563
2020-12-07,1.212135910987854,0.7041400671005249,0.42023318918674823
2020-12-08,1.2113136053085327,0.7040518522262573,0.4195100933128332
2020-12-09,1.2110936641693115,0.7040716409683228,0.41926789700104794
2020-12-10,1.207875370979309,0.7016411423683167,0.4187830350509465
2020-12-11,1.2144293785095217,0.70940101146698,0.41660999842167024
2020-12-14,1.213340401649475,0.7098491191864014,0.4150170625636205
2020-12-15,1.214889645576477,0.7085816264152527,0.41799177710681523
2020-12-16,1.2154301404953003,0.7086820602416992,0.4184193203215103
2020-12-17,1.2199585437774658,0.7110403180122375,0.4202955371503643
2020-12-18,1.226271629333496,0.7147911787033081,0.42239026200070917
2020-12-21,1.221612811088562,0.7104896903038025,0.42256906134142236
2020-12-22,1.223690629005432,0.7096678018569946,0.42557120628987866
2020-12-23,1.2186651229858398,0.7054275274276733,0.4253144742950201
2020-12-24,1.2191405296325684,0.709679901599884,0.42100749908559787
2020-12-25,1.2184720039367676,0.713749885559082,0.415761714509689
2020-12-28,1.2205095291137695,0.7115614414215088,0.42026044726459544
2020-12-29,1.2223445177078247,0.7107997536659241,0.4229520589014123
2020-12-30,1.225295066833496,0.7148601412773132,0.4213361415649962
2020-12-31,1.2299896478652954,0.7215397357940674,0.41851859635162025
2021-01-01,1.218026876449585,0.7181999087333679,0.4103119215753236
2021-01-04,1.2250697612762451,0.7198387980461121,0.41551164909829985
2021-01-05,1.2251598834991455,0.7178286910057068,0.41786241421141834
2021-01-06,1.230027437210083,0.7256894111633301,0.4138895028231726
2021-01-07,1.2341108322143557,0.7305775880813599,0.4124754680021937
2021-01-08,1.227144479751587,0.7265488505363464,0.4100399871321402
2021-01-11,1.218620538711548,0.7199320793151855,0.4089575188677508
2021-01-12,1.2160701751708984,0.7174013257026672,0.40925333717017354
2021-01-13,1.220889449119568,0.7229298949241638,0.40785497173326346
2021-01-14,1.2162491083145142,0.7190313339233398,0.4075991010242982
2021-01-15,1.2151259183883667,0.7217714786529541,0.40339424003454305
2021-01-18,1.2068113088607788,0.7122507095336914,0.40578704985638936
2021-01-19,1.207729458808899,0.7115817070007324,0.4074575855179422
2021-01-20,1.213886857032776,0.7128803133964539,0.41215452155912513
2021-01-21,1.2115631103515625,0.7186385989189148,0.4033547877963616
2021-01-22,1.2166293859481812,0.7216001749038696,0.4050903623110722
2021-01-25,1.216944694519043,0.7183701395988464,0.40903829153380833
2021-01-26,1.214624047279358,0.719990074634552,0.4048958036918713
2021-01-27,1.216299295425415,0.7236900925636292,0.4024098708376562
2021-01-28,1.2105072736740112,0.7142704129219055,0.4072115793613831
2021-01-29,1.2120037078857422,0.717442512512207,0.4051405496312769
2021-02-01,1.2123857736587524,0.7163375020027161,0.4067653522843059
2021-02-02,1.2068694829940796,0.7165479063987732,0.4010124328270085
2021-02-03,1.203905463218689,0.7196678519248962,0.3945396035555445
2021-02-04,1.2042388916015625,0.7219695448875427,0.39228446042114073
2021-02-05,1.1966731548309326,0.7160297632217407,0.39139882820331906
2021-02-08,1.2048773765563965,0.7211625576019287,0.39383051399448565
2021-02-09,1.2053595781326294,0.7226702570915222,0.3926170993357504
2021-02-10,1.2119992971420288,0.7243799567222595,0.39733402506253157
2021-02-11,1.2121212482452393,0.7218199968338013,0.40033500449844217
2021-02-12,1.2131506204605105,0.7231180667877197,0.3999045178338898
2021-02-15,1.2122093439102173,0.7219487428665161,0.4002783074744487
2021-02-16,1.2132196426391602,0.723358690738678,0.39970292515819805
2021-02-17,1.2092483043670654,0.718989908695221,0.40064488546519905
2021-02-18,1.2048004865646362,0.719398558139801,0.3957374849425903
2021-02-19,1.209189772605896,0.721870481967926,0.3973467513555994
2021-02-22,1.2126356363296509,0.7312721014022827,0.39021919600087096
2021-02-23,1.2166796922683716,0.7329819798469543,0.39234025755601654
2021-02-24,1.215214490890503,0.7338700890541077,0.38987625475885457
2021-02-25,1.2171372175216677,0.7445295453071594,0.3798109511470159
2021-02-26,1.2160420417785645,0.7365506291389465,0.38768916823560995
2021-03-01,1.208956003189087,0.7271193265914917,0.39120993148346195
2021-03-02,1.2051095962524414,0.7274197936058044,0.3870256079055642
2021-03-03,1.208546757698059,0.7292988300323486,0.3883495334623749
2021-03-04,1.2050660848617554,0.7231912612915039,0.3917376649101083
2021-03-05,1.1967735290527344,0.7178286910057068,0.3894760597650072
2021-03-08,1.1925631761550903,0.7178596258163452,0.3852309164018186
2021-03-09,1.185171127319336,0.7132616639137268,0.3830099105382595
2021-03-10,1.1897906064987185,0.7179575562477112,0.38234821045471534
2021-03-11,1.1926058530807495,0.7192174792289734,0.3837464996943958
2021-03-12,1.1986095905303955,0.7227522134780884,0.3857749404616019
2021-03-15,1.1950000524520874,0.7187315821647644,0.38668715739929604
2021-03-16,1.1925773620605469,0.720352053642273,0.38244202310263276
2021-03-17,1.190164566040039,0.7193002700805664,0.38121210291063845
2021-03-18,1.1982792615890503,0.7251210808753967,0.38278049307683537
2021-03-19,1.1918240785598757,0.7168099284172058,0.38567234845728693
2021-03-22,1.1883116960525513,0.7152001261711121,0.3839704108313232
2021-03-23,1.193303108215332,0.7133176326751709,0.3910789468347444
2021-03-24,1.1840205192565918,0.6990220546722412,0.39787370904401254
2021-03-25,1.1813069581985474,0.6969515085220337,0.39748876299962
2021-03-26,1.1776621341705322,0.6967815160751343,0.39403511894796894
2021-03-29,1.1788004636764526,0.6994082927703857,0.3922192753969591
2021-03-30,1.177100658416748,0.7009722590446472,0.3887605741345137
